origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths,theta
24701900#3,24605118#0,3.078997365755694,143.0,585.0,1477.0,2825.0,4460.0,6319.0,8092.0,9682.0,11081.0,12108.0,14019,0.48631684982060064
354964366#3,549206863#0,0.9701538332982522,24.0,47.0,158.0,338.0,674.0,1025.0,1247.0,1290.0,1313.0,1314.0,1314,0.26561310964299556
-224928159,42860168,10.65370270082235,3.0,82.0,334.0,952.0,1951.0,3415.0,5331.0,7461.0,9472.0,11179.0,15001,0.7222278034473815
24701900#3,24985704#2,4.8505998651570525,90.0,580.0,1658.0,3536.0,6147.0,8601.0,10726.0,12491.0,13722.0,14475.0,15000,0.9087718254905088
-30030782#6,491331618#4,2.09712166757518,0.0,79.0,671.0,2448.0,5214.0,7941.0,9877.0,10975.0,11555.0,11889.0,12117,0.7449909323937728
202760019#6,354964410#0,3.1015549831512828,504.0,1111.0,1773.0,3193.0,4084.0,4984.0,5636.0,6120.0,6376.0,6502.0,6613,0.5047977388696345
-769920219#1,-389519619#1,4.061848966661748,19.0,148.0,528.0,1332.0,2646.0,4564.0,6830.0,9033.0,10735.0,11823.0,14959,0.9040120107156979
324493318#0,273656458#0,3.7670202635302696,151.0,665.0,1603.0,3189.0,5338.0,7621.0,9553.0,11095.0,12325.0,13210.0,14978,0.74930187148533
24985704#2,-705573917,4.917637218177864,403.0,1539.0,2962.0,4415.0,5968.0,7691.0,9495.0,11073.0,12229.0,12940.0,13806,0.7887422987056782
202760019#6,608929071#0,3.8291689714323183,107.0,635.0,1803.0,3573.0,5579.0,7612.0,9447.0,11000.0,12138.0,13040.0,14986,0.6565044674914197
24550665#0,172496052#0,1.594536434825255,2.0,5.0,20.0,44.0,78.0,150.0,271.0,407.0,573.0,768.0,1780,0.45109529377308577
751866381#0,24975582#0,2.504649945645696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8789275432823093
24975582#0,24578989,1.725875156940642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5616779070211115
24985704#2,324493318#0,4.935130395040807,77.0,304.0,768.0,1489.0,2527.0,3868.0,5408.0,7006.0,8713.0,10484.0,14986,0.8702327444148087
11655636#0-AddedOnRampEdge,24985704#2,5.352180752347289,304.0,1376.0,3555.0,6279.0,8593.0,10357.0,11666.0,12657.0,13409.0,13952.0,14940,0.8992508097515549
172962794#2,354964366#3,1.911009306159397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.4857937880433169
27588412#0,348439788#0,13.012563634535224,2.0,67.0,442.0,1367.0,2862.0,4760.0,6713.0,8576.0,10280.0,11700.0,15001,0.912793070919431
25026462#2,-583703158#7,8.873147987133628,5.0,239.0,1175.0,2958.0,5336.0,8057.0,10568.0,12387.0,13668.0,14365.0,14996,0.5417267988138588
24937323,172962794#2,1.8625774203789016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5028637843299341
-27202659#8,305428846#1,4.653236820761503,397.0,1800.0,3469.0,5223.0,6401.0,7368.0,8165.0,8742.0,9172.0,9469.0,9829,0.6383282220714362
-886571928#1,-769920219#1,1.792180963275198,2.0,11.0,41.0,102.0,212.0,396.0,587.0,797.0,992.0,1110.0,1435,0.24314872868249504
24578989,491331618#4,0.692063259034679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.24430278994029883
-30030782#6,-475935033#1,1.8804089607807628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.550954655824745
49137080#0,491331618#4,1.787400314226868,2.0,6.0,17.0,36.0,65.0,99.0,127.0,145.0,163.0,212.0,1153,0.5476353876718
-769920219#1,-590598818#1,2.215237908031321,14.0,112.0,372.0,989.0,2003.0,3307.0,4724.0,5961.0,7036.0,7859.0,9566,0.301998167842548
24808689#0,24937323,2.616430316243636,13.0,122.0,581.0,1445.0,2249.0,3032.0,3845.0,4778.0,6011.0,7408.0,13179,0.8250149545670052
49137080#0,24937323,2.724205728154126,31.0,300.0,1408.0,3583.0,6408.0,8821.0,10534.0,11495.0,12084.0,12508.0,13185,0.9463043735162998
-241765544#4,-224928159,3.692964719636482,19.0,146.0,454.0,921.0,1414.0,1856.0,2160.0,2318.0,2418.0,2465.0,2477,0.222759175685948
-475935033#1,24808689#0,2.2435633381116045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8695996194960126
158020256#5,915522877#0,2.5982664129934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8288969759428291
348439788#0,225402530#1,6.166288847494542,186.0,1156.0,3196.0,6368.0,9626.0,12117.0,13611.0,14389.0,14763.0,14912.0,14992,0.3174481845460012
324493318#0,-94342353#13,3.2176445443281643,154.0,513.0,1282.0,2324.0,3457.0,4644.0,5723.0,6685.0,7555.0,8512.0,14677,0.49095525485051145
203478088#0,273656458#0,3.79332463285252,197.0,695.0,1781.0,3464.0,5653.0,7814.0,9675.0,11225.0,12407.0,13279.0,14972,0.6564366187102136
751866381#0,354964366#3,0.4366443972742187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.10064722237483652
172962794#2,706139037,0.8535789764577416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.08463436381179644
-590598818#1,24909060#4,1.5440245427948691,5.0,16.0,34.0,86.0,196.0,364.0,546.0,757.0,1000.0,1211.0,2100,0.17023388343755086
-110575582#2,354964410#0,3.766690374623491,27.0,203.0,676.0,1597.0,3060.0,5180.0,7367.0,9325.0,11062.0,12456.0,14995,0.9099957849974276
-769920219#1,571680875#4,4.262296337289837,39.0,293.0,971.0,2123.0,3531.0,5020.0,6630.0,8200.0,9516.0,10660.0,14840,0.7031906999558377
354964366#3,23158529#0,2.2440697114203907,54.0,337.0,1029.0,2394.0,4471.0,6747.0,8560.0,9547.0,9986.0,10205.0,10327,0.7382206012740964
43024557,-27202659#8,4.363903725409952,606.0,3399.0,6862.0,9446.0,11895.0,13742.0,14466.0,14660.0,14745.0,14769.0,14781,0.6688009138226856
-172962794#1,24942843#0,1.543030943519338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5382627547755945
159915363#0,25157015#1,5.801339498213417,97.0,461.0,1204.0,2309.0,3508.0,4946.0,6493.0,8034.0,9460.0,10796.0,14997,0.9373784078737359
-25163955#11,154816260#0,4.183152315828648,357.0,1252.0,2704.0,4681.0,6770.0,8640.0,10293.0,11524.0,12372.0,13017.0,14579,0.1719775945846511
159915363#0,608929071#0,3.6162776380900863,118.0,692.0,1967.0,3850.0,6074.0,8259.0,10259.0,11832.0,12955.0,13718.0,14929,0.5824903830060709
888683700,24695297#0,1.0123234941454562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.30084507776199715
-30030782#6,706139037,1.817736498258529,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132,0.43811066124358955
799107046#0,324493318#0,2.9741435049363485,184.0,1108.0,2412.0,3977.0,5797.0,7369.0,8851.0,10400.0,11800.0,12886.0,14412,0.43291251868051533
273656458#0,571680875#4,2.637930520288505,89.0,141.0,218.0,415.0,644.0,827.0,1065.0,1310.0,1547.0,1760.0,4968,0.3446185404612118
306145142#1,11655636#0-AddedOnRampEdge,5.247994412765742,99.0,397.0,1497.0,3404.0,5823.0,8409.0,10648.0,12247.0,13267.0,13842.0,14994,0.8694515141077482
-389519619#1,24985704#2,3.5307007209836905,64.0,65.0,352.0,1812.0,3214.0,4623.0,5275.0,5601.0,5744.0,5814.0,5942,0.524262613801213
8169839,466171351,3.747569386968985,129.0,877.0,2383.0,4408.0,6790.0,9318.0,11265.0,12735.0,13643.0,14239.0,15000,0.7608362837921261
23390363#0,-590598818#1,0.8788760769329499,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0,11,0.09164638259916373
-25340239#1,-475935033#1,0.2131870527823112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.036653712743072005
24605118#0,-80397754#8,1.7099643794834931,4.0,37.0,118.0,301.0,568.0,869.0,1232.0,1606.0,1975.0,2285.0,2887,0.20694069175079266
751866381#0,-475935033#1,1.4369785401564452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3889626520252018
571680875#4,-590598818#1,4.780532547981386,102.0,878.0,2741.0,5030.0,7382.0,9486.0,11433.0,12907.0,13878.0,14441.0,14999,0.9948111322016108
23390363#0,43024557,4.95213666883127,123.0,582.0,1521.0,2723.0,4054.0,5305.0,6419.0,7644.0,8918.0,10293.0,14991,0.7806818534411663
225402530#1,-288211979#3,3.482055699185333,23.0,262.0,419.0,493.0,761.0,822.0,822.0,822.0,822.0,822.0,822,0.20020097293547692
44779234#2,27588412#0,11.093487049902308,1.0,74.0,311.0,807.0,1529.0,2485.0,3681.0,5205.0,6810.0,8414.0,15001,0.7152750912815891
44779234#2,154816260#0,11.623922313763872,6.0,44.0,248.0,791.0,1847.0,3262.0,5182.0,7357.0,9383.0,11123.0,15001,0.8438200322896586
159915363#0,354964410#0,3.6291628270065934,762.0,2401.0,4532.0,6450.0,8365.0,9631.0,10499.0,11123.0,11545.0,11846.0,12290,0.5788118233549832
-94342353#13,22926846#0,3.3329152444250822,161.0,738.0,1602.0,2668.0,4012.0,5667.0,7426.0,9067.0,10537.0,11737.0,14977,0.5848017337032115
-158020275#4,25157015#1,2.879189620848094,396.0,863.0,2261.0,3532.0,4871.0,6047.0,6821.0,7392.0,7682.0,8056.0,8656,0.34720581445963217
172496052#0,24550665#0,1.4016325819785729,8.0,53.0,178.0,334.0,507.0,693.0,837.0,923.0,941.0,941.0,941,0.45109529377308577
888683700,24578989,0.6611685843447241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1705047738778802
491331618#4,354964366#3,1.4746126682992904,4.0,14.0,46.0,130.0,307.0,667.0,1251.0,1817.0,2272.0,2608.0,3090,0.4157389821311173
203478088#0,159915376#2,4.978686928579201,60.0,307.0,783.0,1601.0,2563.0,3709.0,5036.0,6349.0,7847.0,9208.0,14998,0.7856569070259724
549206863#0,25340253#0,1.616941061498011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5689791110924745
-27202659#8,-590598818#1,3.488800599167356,432.0,1726.0,3484.0,5136.0,6460.0,7480.0,8266.0,8735.0,9050.0,9215.0,14406,0.4588708501369843
22926846#0,608929071#0,0.657571637700896,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,0.06613354637369855
24975582#0,549206863#0,2.24746760125996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9561065694495319
24695297#0,915119863#0,1.557591968040606,4.0,24.0,157.0,510.0,1356.0,2299.0,3121.0,3853.0,4278.0,4576.0,4800,0.47050844744857384
8169839,273656458#0,3.915114950012741,297.0,1474.0,3375.0,5834.0,8443.0,10643.0,12232.0,13397.0,14106.0,14489.0,14970,0.8768642243755046
324493318#0,46201350#0,1.217849967020935,2.0,2.0,2.0,12.0,21.0,54.0,93.0,118.0,203.0,268.0,595,0.15027054486145106
-389519619#1,-705573917,1.9432889352119056,12.0,104.0,334.0,450.0,647.0,864.0,1001.0,1188.0,1509.0,1612.0,1923,0.2644796849044654
-590598818#1,11655636#0-AddedOnRampEdge,5.00642875263858,73.0,261.0,747.0,1423.0,2291.0,3304.0,4497.0,5688.0,6967.0,8162.0,14998,0.8310219826079038
-288211979#3,181315427#0,5.52349529409317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.33438013566264585
348439788#0,-24844937#7,11.911696341837631,1.0,34.0,465.0,1792.0,4057.0,6692.0,9052.0,10847.0,12231.0,13190.0,15001,0.798261111250202
22926846#0,8169839,1.7299929658630344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.2799874252864655
24597934#0,1017363471,1.544584141236304,154.0,403.0,980.0,1825.0,3386.0,5112.0,6458.0,7658.0,8433.0,8884.0,9095,0.4258469527537696
-886571928#1,159915376#2,1.151110028909469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.15113555663664135
-583703158#7,753275599#0,11.574651394877243,2.0,60.0,699.0,2445.0,4822.0,7276.0,9205.0,10696.0,11892.0,12843.0,15001,0.7166342367238865
-25340239#1,549022166,1.854708455180276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5688089370426773
-24844937#7,42861130#0,6.083510028048064,184.0,607.0,1655.0,3400.0,5547.0,7746.0,9820.0,11470.0,12770.0,13693.0,14979,0.31295773963027707
43024557,273656458#0,3.067466360855702,209.0,710.0,1432.0,2634.0,4272.0,5965.0,7403.0,8697.0,9922.0,11062.0,14249,0.47747917221926744
-475935033#1,24597934#0,2.2818775746096027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8251528168880286
23390363#0,159915376#2,1.403670176984019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.18393250007575213
172962794#2,158020256#5,1.447458371368563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3478549911074329
-389519619#1,24605118#0,4.21493491147304,98.0,654.0,1677.0,3288.0,5214.0,7660.0,9917.0,11702.0,12905.0,13698.0,14995,0.9467175894711212
-583703158#7,-241765544#4,7.829022480640761,8.0,361.0,1826.0,4627.0,8168.0,11172.0,13067.0,14101.0,14571.0,14766.0,14907,0.4758622265897903
24597934#0,24942843#0,2.711346377864242,21.0,200.0,946.0,2603.0,4844.0,7173.0,9284.0,10648.0,11480.0,11891.0,12125,0.9835893646767805
24937323,549022166,1.269225594112071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3000772238487668
306145142#1,203478088#0,5.026735284287623,39.0,271.0,786.0,1707.0,3169.0,5249.0,7642.0,9902.0,11595.0,13034.0,14999,0.9928972928337324
-590598818#1,608929071#0,2.659866605683489,59.0,425.0,1110.0,2492.0,4316.0,6244.0,8092.0,9520.0,10710.0,11580.0,13423,0.44052551154786895
305428846#1,23390363#0,4.802338121210819,123.0,532.0,1387.0,2432.0,3776.0,5189.0,6729.0,8278.0,9614.0,10783.0,14999,0.8111545451924159
888683700,24785306#4,2.706846518552786,9.0,79.0,313.0,900.0,1931.0,3304.0,4513.0,5738.0,6847.0,7832.0,11324,0.8754220625694505
799107046#0,46201350#0,2.177157683000869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.2826419738190643
27317795#0,172962794#2,2.2256264737370444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9294287237066473
159915363#0,-110575582#2,3.435886416012624,59.0,378.0,1383.0,3137.0,5394.0,7748.0,9886.0,11657.0,12879.0,13788.0,14977,0.5111923916475893
549022166,24975582#0,2.174993482054812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9045724589571438
354964366#3,24975582#0,2.3150709069862514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7782803209074725
-224928159,181315427#0,6.610492802245129,261.0,1641.0,3381.0,5053.0,7232.0,9903.0,12146.0,13582.0,14208.0,14449.0,14563,0.4048270807538857
-389519619#1,24909060#4,4.137238946051501,58.0,863.0,1903.0,3469.0,4726.0,6006.0,7448.0,8563.0,9516.0,10244.0,12785,0.6237559380042033
-389519619#1,22926846#0,3.769025280056546,168.0,746.0,1708.0,2886.0,4314.0,5885.0,7577.0,9214.0,10621.0,11701.0,14989,0.6993511206366785
-27202663#2,-705573917,3.4227245840831024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.6038497807388141
172962794#2,24550665#0,1.938352822379252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9176420336381755
24701900#3,608929071#0,1.56763263812382,0.0,30.0,72.0,506.0,879.0,1884.0,2733.0,3305.0,3594.0,3701.0,4647,0.19851910630209843
172962794#2,24937323,1.997790544442071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5028637843299341
24550665#0,158020256#5,2.028447226151589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7345029752543919
24785306#4,24550665#0,1.9269438402785013,52.0,342.0,956.0,2355.0,4216.0,6060.0,7234.0,7847.0,8168.0,8339.0,8442,0.641439694938662
-27202659#8,24985704#2,1.878415251696644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.18914364249644308
172496052#0,-25005050#1,2.319485257296709,658.0,3774.0,7624.0,9991.0,10851.0,11044.0,11062.0,11066.0,11066.0,11066.0,11066,0.9748429646047004
-389519619#1,608929071#0,3.887820837335396,90.0,562.0,1535.0,2686.0,4021.0,5482.0,6962.0,8348.0,9569.0,10621.0,14996,0.7654846670103771
202760019#6,-886571928#1,1.921598278770016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.2748283951036037
203478088#0,43024557,1.5501785063122009,64.0,187.0,420.0,869.0,1308.0,1800.0,2118.0,2214.0,2226.0,2226.0,2226,0.1789574464909462
24937323,1017363471,2.171769740540616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7046912900712411
24808689#0,915828044#0,1.0105863472720211,4.0,11.0,16.0,18.0,20.0,23.0,39.0,57.0,92.0,140.0,284,0.22183812801977992
-172962794#1,27317795#0,2.0030076662363343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9210446983459015
466171351,11655636#0-AddedOnRampEdge,3.600307237991145,719.0,2831.0,5622.0,8702.0,11373.0,12947.0,13771.0,14377.0,14677.0,14800.0,14852,0.6348133662350721
-25340239#1,172496052#0,1.4305613491948717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3971306014527153
-49773053#10,-305689934#1,13.233231705688194,2.0,21.0,165.0,626.0,1458.0,2551.0,3924.0,5388.0,6936.0,8466.0,15001,0.8343270184858584
-24844937#7,-583703158#7,9.405553574253748,5.0,144.0,943.0,2828.0,5648.0,8634.0,11091.0,12871.0,13880.0,14444.0,14999,0.6041619497638062
-110575582#2,305428846#1,3.9106676599590537,157.0,697.0,1508.0,2544.0,3845.0,5436.0,7071.0,8663.0,10056.0,11289.0,14952,0.5335734076021922
24605118#0,466171351,3.6729067195078806,118.0,584.0,1517.0,3080.0,5247.0,7815.0,10334.0,12171.0,13408.0,14148.0,14982,0.6868924191863911
915828044#0,1086284413,2.37587464464375,0.0,59.0,690.0,2379.0,4707.0,6418.0,7461.0,7966.0,8173.0,8227.0,8229,0.8642381072545813
24597934#0,706139037,2.6572809994135858,405.0,1423.0,2962.0,5418.0,7509.0,9025.0,9970.0,10370.0,10474.0,10483.0,10483,0.712308822306873
549206863#0,24975582#0,2.2426794609552454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9561065694495319
